EDN;Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares;Argentina;Public Utilities;Electric Utilities: Central
EDU;New Oriental Education & Technology Group Inc. Sponsored ADR representing 1 Ordinary Share (Cayman Islands);China;Consumer Services;Other Consumer Services
EEA;The European Equity Fund Inc. Common Stock;United States;;
EEX;Emerald Holding Inc. Common Stock;United States;Miscellaneous;Business Services
EFC;Ellington Financial Inc. Common Stock ;United States;Finance;Real Estate
EFC^A;Ellington Financial Inc. 6.750% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock;United States;;
EFF;Eaton vance Floating-Rate Income Plus Fund Common Shares of Beneficial Interest;;;
EFL;Eaton Vance Floating-Rate 2022 Target Term Trust Common Shares of Beneficial Interest;United States;;
EFR;Eaton Vance Senior Floating-Rate Fund Common Shares of Beneficial Interest;United States;;
EFT;Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest;United States;;
EFX;Equifax Inc. Common Stock;United States;Finance;Finance: Consumer Services
EGF;Blackrock Enhanced Government Fund Inc. Common Stock;United States;;
EGHT;8x8 Inc Common Stock;United States;Technology;EDP Services
EGO;Eldorado Gold Corporation Ordinary Shares;Canada;Basic Industries;Precious Metals
EGP;EastGroup Properties Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
EGY;VAALCO Energy Inc.  Common Stock;United States;Energy;Oil & Gas Production
EHC;Encompass Health Corporation Common Stock;United States;Health Care;Hospital/Nursing Management
EHI;Western Asset Global High Income Fund Inc Common Stock;United States;;
EHT;Eaton Vance 2021 Target Term Trust Common Shares of Beneficial Interest;United States;;
EIC;Eagle Point Income Company Inc. Common Stock;;;
EIG;Employers Holdings Inc Common Stock;United States;Finance;Property-Casualty Insurers
EIX;Edison International Common Stock;United States;Public Utilities;Electric Utilities: Central
EL;Estee Lauder Companies Inc. (The) Common Stock;United States;Consumer Non-Durables;Package Goods/Cosmetics
ELAN;Elanco Animal Health Incorporated Common Stock;United States;Health Care;Major Pharmaceuticals
ELAT;Elanco Animal Health Incorporated 5.00% Tangible Equity Units;United States;Health Care;Major Pharmaceuticals
ELC;Entergy Louisiana Inc. Collateral Trust Mortgage Bonds 4.875 % Series due September 1 2066;United States;Public Utilities;Electric Utilities: Central
ELF;e.l.f. Beauty Inc. Common Stock;United States;Consumer Non-Durables;Package Goods/Cosmetics
ELP;Companhia Paranaense de Energia (COPEL) Common Stock;Brazil;Public Utilities;Electric Utilities: Central
ELS;Equity Lifestyle Properties Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
ELVT;Elevate Credit Inc. Common Stock;United States;Finance;Finance: Consumer Services
ELY;Callaway Golf Company Common Stock;United States;Consumer Non-Durables;Recreational Products/Toys
EMD;Western Asset Emerging Markets Debt Fund Inc Common Stock;United States;;
EME;EMCOR Group Inc. Common Stock;United States;Capital Goods;Engineering & Construction
EMF;Templeton Emerging Markets Fund Common Stock;United States;;
EMN;Eastman Chemical Company Common Stock;United States;Basic Industries;Major Chemicals
EMO;ClearBridge Energy Midstream Opportunity Fund Inc. Common Stock;United States;;
EMP;Entergy Mississippi LLC First Mortgage Bonds 4.90% Series Due October 1 2066;United States;Public Utilities;Electric Utilities: Central
EMPW;Empower Ltd. Class A Ordinary Shares;United States;Finance;Business Services
EMR;Emerson Electric Company Common Stock;United States;Energy;Consumer Electronics/Appliances
ENB;Enbridge Inc Common Stock;Canada;Energy;Natural Gas Distribution
ENBA;Enbridge Inc 6.375% Fixed-to-Floating Rate Subordinated Notes Series 2018-B due 2078;Canada;Energy;Natural Gas Distribution
ENBL;Enable Midstream Partners LP Common Units representing limited partner interests;;Public Utilities;Natural Gas Distribution
ENIA;Enel Americas S.A. American Depositary Shares;Chile;Public Utilities;Electric Utilities: Central
ENIC;Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock);;Public Utilities;Electric Utilities: Central
ENJ;Entergy New Orleans LLC First Mortgage Bonds 5.0% Series due December 1 2052;United States;Public Utilities;Power Generation
ENLC;EnLink Midstream LLC Common Units representing Limited Partner Interests;;Public Utilities;Natural Gas Distribution
ENO;Entergy New Orleans LLC First Mortgage Bonds 5.50% Series due April 1 2066;United States;Public Utilities;Power Generation
ENPC;Executive Network Partnering Corporation Class A Common Stock;;Finance;Business Services
ENR;Energizer Holdings Inc. Common Stock;United States;Miscellaneous;Industrial Machinery/Components
ENR^A;Energizer Holdings Inc. 7.50% Series A Mandatory Convertible Preferred Stock;United States;;
ENS;EnerSys Common Stock;United States;Miscellaneous;Industrial Machinery/Components
ENV;Envestnet Inc Common Stock;United States;Miscellaneous;Business Services
ENVA;Enova International Inc. Common Stock;United States;Finance;Finance: Consumer Services
ENZ;Enzo Biochem Inc. Common Stock ($0.01 Par Value);United States;Health Care;Medical Specialities
EOD;Wells Fargo Global Dividend Opportunity Fund;United States;;
EOG;EOG Resources Inc. Common Stock;United States;Energy;Oil & Gas Production
EOI;Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund Shares of Beneficial Interest;United States;;
EOS;Eaton Vance Enhance Equity Income Fund II Common Stock;;;
EOT;Eaton Vance Municipal Income Trust EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST;United States;;
EP^C;El Paso Corporation Preferred Stock;United States;Public Utilities;Natural Gas Distribution
EPAC;Enerpac Tool Group Corp. Common Stock;United States;Technology;Industrial Machinery/Components
EPAM;EPAM Systems Inc. Common Stock;United States;Technology;EDP Services
EPC;Edgewell Personal Care Company Common Stock;;Consumer Non-Durables;Package Goods/Cosmetics
EPD;Enterprise Products Partners L.P. Common Stock;United States;Public Utilities;Natural Gas Distribution
EPR;EPR Properties Common Stock;United States;Consumer Services;Real Estate Investment Trusts
EPR^C;EPR Properties 5.75% Series C Cumulative Convertible Preferred Shares;United States;;
EPR^E;EPR Properties Series E Cumulative Conv Pfd Shs Ser E;United States;;
EPR^G;EPR Properties 5.750% Series G Cumulative Redeemable Preferred Shares;United States;;
EPRT;Essential Properties Realty Trust Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
EQC;Equity Commonwealth Common Shares of Beneficial Interest;United States;Consumer Services;Real Estate Investment Trusts
EQC^D;Equity Commonwealth 6.50% Pfd Conv Shs Ser D;United States;;
EQD;Equity Distribution Acquisition Corp. Class A Common Stock;United States;Finance;Business Services
EQH;Equitable Holdings Inc. Common Stock;United States;Finance;Specialty Insurers
EQH^A;Equitable Holdings Inc. Depositary Shares;United States;;
EQH^C;Equitable Holdings Inc. Depositary Shares each representing a 1/1000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock Series C;United States;;
EQNR;Equinor ASA;Norway;Energy;Integrated oil Companies
EQR;Equity Residential Common Shares of Beneficial Interest;United States;Consumer Services;Real Estate Investment Trusts
EQS;Equus Total Return Inc. Common Stock;United States;;
EQT;EQT Corporation Common Stock;United States;Energy;Oil & Gas Production
ERF;Enerplus Corporation Common Stock;Canada;Energy;Oil & Gas Production
ERJ;Embraer S.A. Common Stock;Brazil;Capital Goods;Aerospace
ES;Eversource Energy (D/B/A) Common Stock;United States;Public Utilities;Electric Utilities: Central
ESE;ESCO Technologies Inc. Common Stock;United States;Capital Goods;Telecommunications Equipment
ESGC;Eros STX Global Corporation A Ordinary Shares;;Consumer Services;Movies/Entertainment
ESI;Element Solutions Inc. Common Stock;United States;Basic Industries;Major Chemicals
ESNT;Essent Group Ltd. Common Shares;;Finance;Property-Casualty Insurers
ESRT;Empire State Realty Trust Inc. Class A Common Stock;United States;Consumer Services;Real Estate Investment Trusts
ESS;Essex Property Trust Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
ESTC;Elastic N.V. Ordinary Shares;United States;Technology;Computer Software: Prepackaged Software
ESTE;Earthstone Energy Inc. Class A Common Stock;United States;Energy;Oil & Gas Production
ET;Energy Transfer LP Common Units ;United States;Public Utilities;Natural Gas Distribution
ETB;Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund Common Shares of Beneficial Interest;United States;;
ETG;Eaton Vance Tax-Advantaged Global Dividend Income Fund Common Shares of Beneficial Interest;United States;;
ETH;Ethan Allen Interiors Inc. Common Stock;United States;Consumer Durables;Home Furnishings
ETI^;Entergy Texas Inc 5.375% Series A Preferred Stock Cumulative No Par Value;United States;;
ETJ;Eaton Vance Risk-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest;United States;;
ETM;Entercom Communications Corp. Common Stock;United States;Consumer Services;Broadcasting
ETN;Eaton Corporation PLC Ordinary Shares;Ireland;Technology;Industrial Machinery/Components
ETO;Eaton Vance Tax-Advantage Global Dividend Opp Common Stock;United States;;
ETP^C;Energy Transfer Operating L.P. Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units;United States;;
ETP^D;Energy Transfer Operating L.P. 7.625% Series D Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units;United States;;
ETP^E;Energy Transfer Operating L.P. Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units;United States;;
ETR;Entergy Corporation Common Stock;United States;Public Utilities;Electric Utilities: Central
ETRN;Equitrans Midstream Corporation Common Stock ;;Public Utilities;Natural Gas Distribution
ETV;Eaton Vance Corporation Eaton Vance Tax-Managed Buy-Write Opportunities Fund Common Shares of Beneficial Interest;United States;;
ETW;Eaton Vance Corporation Eaton Vance Tax-Managed Global Buy-Write Opportunites Fund Common Shares of Beneficial Interest;United States;;
ETWO;E2open Parent Holdings Inc.;;;
ETX           ;Eaton Vance Municipal Income 2028 Term Trust Common Shares of Beneficial Interest;;;
ETY;Eaton Vance Tax-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest;United States;;
EURN;Euronav NV Ordinary Shares;;Transportation;Marine Transportation
EV;Eaton Vance Corporation Common Stock;United States;Finance;Investment Managers
EVA;Enviva Partners LP Common units representing limited partner interests;United States;Basic Industries;Forest Products
EVC;Entravision Communications Corporation Common Stock;United States;Consumer Services;Broadcasting
EVF;Eaton Vance Senior Income Trust Common Stock;United States;;
EVG;Eaton Vance Short Diversified Income Fund Eaton Vance Short Duration Diversified Income Fund Common Shares of Beneficial Interest;United States;;
EVH;Evolent Health Inc Class A Common Stock;United States;Consumer Services;Other Consumer Services
EVN;Eaton Vance Municipal Income Trust Common Stock;United States;;
EVR;Evercore Inc. Class A Common Stock;United States;Finance;Investment Managers
EVRG;Evergy Inc. Common Stock;;Public Utilities;Power Generation
EVRI;Everi Holdings Inc. Common Stock;United States;Consumer Services;Services-Misc. Amusement & Recreation
EVT;Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest;United States;;
EVTC;Evertec Inc. Common Stock;Puerto Rico;Technology;EDP Services
EW;Edwards Lifesciences Corporation Common Stock;United States;Health Care;Industrial Specialties
EXD;Eaton Vance Tax-Managed Buy-Write Strategy Fund Common Shares of Beneficial Interest;United States;;
EXG;Eaton Vance Tax-Managed Global Diversified Equity Income Fund Eaton Vance Tax-Managed Global Diversified Equity Income Fund Common Shares of Beneficial Interest;United States;;
EXK;Endeavour Silver Corporation Ordinary Shares (Canada);Canada;Basic Industries;Precious Metals
EXP;Eagle Materials Inc Common Stock;United States;Capital Goods;Building Materials
EXPR;Express Inc. Common Stock;United States;Consumer Services;Clothing/Shoe/Accessory Stores
EXR;Extra Space Storage Inc Common Stock;United States;Consumer Services;Real Estate Investment Trusts
EXTN;Exterran Corporation Common Stock;United States;Technology;Diversified Commercial Services
F;Ford Motor Company Common Stock;United States;Capital Goods;Auto Manufacturing
F^B;Ford Motor Company 6.20% Notes due June 1 2059;United States;;
F^C;Ford Motor Company 6% Notes due December 1 2059;United States;;
FAF;First American Corporation (New) Common Stock;United States;Finance;Specialty Insurers
FAII;Fortress Value Acquisition Corp. II Class A Common Stock;;Finance;Business Services
FAM;First Trust/Aberdeen Global Opportunity Income Fund First Trust/Aberdeen Global Opportunity Income Fund Common Shares of Beneficial Interest;United States;;
FBC;Flagstar Bancorp Inc. Common Stock;United States;Finance;Savings Institutions
FBHS;Fortune Brands Home & Security Inc. Common Stock;United States;Basic Industries;Forest Products
FBK;FB Financial Corporation Common Stock;United States;Finance;Major Banks
FBP;First BanCorp. New Common Stock;Puerto Rico;Finance;Major Banks
FC;Franklin Covey Company Common Stock;United States;Consumer Services;Other Consumer Services
FCF;First Commonwealth Financial Corporation Common Stock;United States;Finance;Major Banks
FCN;FTI Consulting Inc. Common Stock;United States;Consumer Services;Professional Services
FCPT;Four Corners Property Trust Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
FCRW;First Eagle Alternative Capital BDC Inc. 6.125% Notes Due 2023;United States;;
FCRZ;First Eagle Alternative Capital BDC Inc. 6.75% Notes due 2022;United States;;
FCT;First Trust Senior Floating Rate Income Fund II Common Shares of Beneficial Interest;United States;;
FCX;Freeport-McMoRan Inc. Common Stock;United States;Basic Industries;Precious Metals
